tipo,geojson,geom
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3810959060486,-34.826481578135]}",0101000020E61000001D8F2AC0C7304DC0086BFA25CA6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3815356679923,-34.8274243706191]}",0101000020E610000067242829D6304DC07CDCB10AE96941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3832302664277,-34.8283485620826]}",0101000020E610000080927AB00D314DC0A7EA5F53076A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3824288149903,-34.8279287429553]}",0101000020E61000003EB76A6DF3304DC0A634AD91F96941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3862387425033,-34.8288860449952]}",0101000020E610000001C0674570314DC0B8AE1BF0186A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3854427675006,-34.8284573617862]}",0101000020E61000008872483056314DC046800DE40A6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3438501559178,-34.8104705430532]}",0101000020E61000001A322B48032C4DC07264AE7FBD6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3450669027198,-34.8124677809748]}",0101000020E6100000860EFB262B2C4DC0962BBAF1FE6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3441593713386,-34.811965893162]}",0101000020E610000070410E6A0D2C4DC08D4C967FEE6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3469498035335,-34.8116265550859]}",0101000020E6100000D3C3E5D9682C4DC056540361E36741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3464237217801,-34.8122835187387]}",0101000020E61000004ECDCD9C572C4DC0020806E8F86741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.350140514615,-34.812525833453]}",0101000020E61000005AA38567D12C4DC001EBB4D8006841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.349187209057,-34.8120083043476]}",0101000020E61000006D8A9D2AB22C4DC068A05BE3EF6741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3483560332767,-34.8115415379543]}",0101000020E6100000D42435EE962C4DC0F66DD697E06741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3563734449671,-34.8158842059216]}",0101000020E6100000F1A521A59D2D4DC0D0E0C6E46E6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3553602592406,-34.815323889282]}",0101000020E61000003EDEE9717C2D4DC08B0E80885C6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3545239796739,-34.8148637456976]}",0101000020E6100000702CB10A612D4DC0CC3B89744D6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3537116330916,-34.8144066558695]}",0101000020E6100000F02B3C6C462D4DC0544D307A3E6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3770477449827,-34.8272917390859]}",0101000020E610000098DDBA1943304DC0FCCF19B2E46941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3761335284754,-34.8268199152732]}",0101000020E61000008DDDB92425304DC0CFE3273CD56941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3753700922557,-34.8263915790889]}",0101000020E610000046118F200C304DC037F00233C76941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3745782520815,-34.8259410006522]}",0101000020E6100000D03D1F2EF22F4DC0FF1C496FB86941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3738000571768,-34.825507646239]}",0101000020E6100000A06826AED82F4DC0DE980B3CAA6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3728733051774,-34.8250033905249]}",0101000020E6100000E8A4FD4FBA2F4DC05BB20AB6996941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3719383129353,-34.824501574829]}",0101000020E6100000DE17B5AC9B2F4DC007B28144896941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.371151655305,-34.8240799315289]}",0101000020E610000016B2BEE5812F4DC06A9A81737B6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3703242525786,-34.8236378178918]}",0101000020E6100000D0DEFCC8662F4DC005CCC9F66C6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3695582802838,-34.8232071068003]}",0101000020E61000007AE48BAF4D2F4DC067C5B8D95E6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3687798543757,-34.8227891753142]}",0101000020E6100000CAFBA22D342F4DC01CBDDB27516941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3678009635672,-34.8222643756015]}",0101000020E6100000B3FA1A1A142F4DC0EBEF84F53F6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3668573450592,-34.821758169929]}",0101000020E6100000D3A9752EF52E4DC06D88285F2F6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3649127918966,-34.8207272245392]}",0101000020E6100000468B5D76B52E4DC0922AF6960D6941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3640043735378,-34.8202229209352]}",0101000020E610000014F9FFB1972E4DC0556C8E10FD6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3631667305238,-34.8197394427498]}",0101000020E6100000284C573F7C2E4DC006EDD838ED6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3623418263521,-34.8192634143612]}",0101000020E6100000D8138B37612E4DC0CFBEA19FDD6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.361547238279,-34.8187945889296]}",0101000020E61000000C2F0E2E472E4DC014CCD642CE6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3606788263866,-34.8183242956628]}",0101000020E610000053D849B92A2E4DC06BB2BBD9BE6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3597559226195,-34.8177628294434]}",0101000020E6100000B918697B0C2E4DC0092CD073AC6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3588774697537,-34.8172973569419]}",0101000020E610000081EE69B2EF2D4DC0179625339D6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3580087965586,-34.8168034338967]}",0101000020E61000002773743BD32D4DC06BECD1038D6841C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3778978311593,-34.8277442309439]}",0101000020E61000007B07C5F45E304DC0A9ADE085F36941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3789285370022,-34.8281726898976]}",0101000020E61000000EF9F4BA80304DC07E460D90016A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3807008296841,-34.8290827220695]}",0101000020E6100000CE8606CEBA304DC0D17BF4611F6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3798190054501,-34.8286504165802]}",0101000020E61000005467BFE89D304DC0AF838337116A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.381603053084,-34.8295642288461]}",0101000020E610000057866C5ED8304DC0A26920292F6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3825017971429,-34.8300215551757]}",0101000020E6100000EFB1A2D1F5304DC0323A75253E6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3804897158794,-34.8341743068971]}",0101000020E6100000471513E3B3304DC0A8A44339C66A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3810226251644,-34.8334976251985]}",0101000020E6100000F90E7159C5304DC0BDC2D80CB06A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3816161757416,-34.8327464700695]}",0101000020E6100000A43781CCD8304DC06E67B36F976A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3821236841234,-34.8320654948881]}",0101000020E6100000262BCB6DE9304DC05756441F816A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3827637787504,-34.8312514131796]}",0101000020E6100000C1E94B67FE304DC01D2E4172666A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3799714465065,-34.8348312104438]}",0101000020E61000005C1484E7A2304DC09D44C5BFDB6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3809917166723,-34.8365518482746]}",0101000020E6100000CA932956C4304DC0BDDF8621146B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3816531813755,-34.8369034996609]}",0101000020E61000000636EE02DA304DC0D17964A71F6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3847496963899,-34.8361322921449]}",0101000020E6100000FF91617A3F314DC02AF20862066B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3863935719901,-34.8368735039683]}",0101000020E6100000808A355875314DC06937C5AB1E6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3856127937256,-34.8365171426032]}",0101000020E61000003EFC90C25B314DC01B0365FE126B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3873914181529,-34.8356554904301]}",0101000020E6100000E5DBBF0A96314DC0600F55C2F66A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3873021611229,-34.8363700920809]}",0101000020E6100000B9D8011E93314DC0876BD82C0E6B41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3881987272464,-34.8341170478786]}",0101000020E61000009CEFF27EB0314DC05ED6F058C46A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3882567013096,-34.8335772622166]}",0101000020E6100000F4494565B2314DC06CF4E3A8B26A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3883493661436,-34.8329916677806]}",0101000020E61000002F81996EB5314DC09F7A91789F6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.388408883683,-34.8323522831056]}",0101000020E61000007B72DE61B7314DC0425805858A6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3884808104343,-34.8317296164308]}",0101000020E610000031F83BBDB9314DC0A7D7B61D766A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3885567170683,-34.8311754516097]}",0101000020E61000008839FC39BC314DC06DF30AF5636A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3886625142943,-34.8303836801749]}",0101000020E61000009F097AB1BF314DC0DFBD2E034A6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3895974808749,-34.8295753023916]}",0101000020E6100000167B8B54DE314DC0ACAB04862F6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3920747843551,-34.8298347999813]}",0101000020E61000001832AC812F324DC04D80D706386A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3929668019789,-34.8298975497448]}",0101000020E6100000DE7475BC4C324DC09D9739153A6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3938073760174,-34.8299615086006]}",0101000020E61000008E75B44768324DC06A30C02D3C6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3965553675686,-34.8301592949816]}",0101000020E61000005B618753C2324DC04735E7A8426A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.397330978123,-34.8302080899384]}",0101000020E6100000F25CD2BDDB324DC082943942446A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.395568934623,-34.8300925216304]}",0101000020E61000007CC2BA00A2324DC04387C478406A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3946944343323,-34.830041647677]}",0101000020E610000068AFE35885324DC0A28B01CE3E6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3999248240935,-34.8293159268955]}",0101000020E61000008B2B94BC30334DC0B9083806276A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4004324539875,-34.8286197809853]}",0101000020E61000000C11E35E41334DC049138636106A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2375564362314,-34.7761207430005]}",0101000020E6100000B348D23F681E4DC09D77ACEC576341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2757855542672,-34.7393374888117]}",0101000020E6100000B624E8F04C234DC095935F9CA25E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2764012169972,-34.7384691337458]}",0101000020E6100000EBC9751D61234DC09D451528865E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2769016742341,-34.7377607612484]}",0101000020E61000008285998371234DC0BBEAD2F16E5E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.238014415902,-34.7774247658151]}",0101000020E61000004823A241771E4DC05A239CA7826341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2255946600186,-34.7918292509049]}",0101000020E61000004F772B49E01C4DC0865330A95A6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2262140000735,-34.7909119838334]}",0101000020E61000004A1B9294F41C4DC01C4A989A3C6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2268489081294,-34.7900035558109]}",0101000020E61000004BC69062091D4DC038F725D61E6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2275056946019,-34.7890637986119]}",0101000020E610000008FC16E81E1D4DC070BFE40A006541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2281826389506,-34.7881354853697]}",0101000020E610000063E7B516351D4DC06B3DA39FE16441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2288060104335,-34.7871767744576]}",0101000020E61000004FF8ED83491D4DC0AB3B6335C26441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2294369787365,-34.7862223792785]}",0101000020E61000004B15E0305E1D4DC0353157EFA26441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2301062742969,-34.7853123722995]}",0101000020E6100000D65A551F741D4DC0D315A61D856441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2307846690086,-34.7844242124021]}",0101000020E6100000B1E71E5A8A1D4DC08B3A3903686441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2314797519807,-34.7835062145563]}",0101000020E6100000C038E620A11D4DC0B8DD7FEE496441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.231984156755,-34.782829998339]}",0101000020E6100000F93927A8B11D4DC0C698FCC5336441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2324317372473,-34.7822104645183]}",0101000020E6100000C803BB52C01D4DC0F8D8F5781F6441C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2346651100511,-34.7791140363586]}",0101000020E610000046979E81091E4DC0E7013D02BA6341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5345117911914,-34.9322670112277]}",0101000020E61000002C3FE3E16A444DC0672E8286547741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5309258524581,-34.930824562044]}",0101000020E61000004F74DA60F5434DC06E255E42257741C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.527340042287,-34.9293820097774]}",0101000020E610000032BFE5E07F434DC00FBE5CFDF57641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.523930348065,-34.9280101644464]}",0101000020E610000015294F2610434DC097537D09C97641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2366411160025,-34.7770431816882]}",0101000020E61000004B0F8F414A1E4DC01B77A626766341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2382295780765,-34.7756608094766]}",0101000020E6100000A2638B4E7E1E4DC0D9BE78DA486341C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2336821917564,-34.7455865583892]}",0101000020E61000002EA04D4CE91D4DC0334F5E616F5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2336306548223,-34.7455584271295]}",0101000020E61000000AE7FA9BE71D4DC0A1E362756E5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2559678087841,-34.7587859236634]}",0101000020E610000037C79B8DC3204DC05366ABE51F6141C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2227557803969,-34.7952605593007]}",0101000020E610000056E6EB42831C4DC05CFF1619CB6541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2236462897817,-34.7944674873336]}",0101000020E6100000F73D0E71A01C4DC09FEA511CB16541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2202874440903,-34.7976125578467]}",0101000020E6100000280B0461321C4DC0486A152B186641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.219668151638,-34.7984316503666]}",0101000020E610000000A103161E1C4DC03F352102336641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.5130009757857,-34.9242980288234]}",0101000020E61000006CE81604AA414DC0E2C6D6654F7641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.411604768228,-34.7966052426579]}",0101000020E610000058350D77AF344DC0DA841C29F76541C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4110328127051,-34.7973555840761]}",0101000020E6100000601324B99C344DC0E4716EBF0F6641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4103934630139,-34.7982997767918]}",0101000020E61000008211E3C587344DC0C6DCE4AF2E6641C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.4007714057681,-34.8353650475033]}",0101000020E61000001779387A4C334DC0C39FEB3DED6A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.401306658934,-34.8330658181153]}",0101000020E6100000F5E43F045E334DC03B1C96E6A16A41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2769920256973,-34.6970252013645]}",0101000020E6100000B7CF857974234DC09A2C2E1F385941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.276154400323,-34.6980837485971]}",0101000020E61000005304030759234DC0FF0BEBCE5A5941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2753178356067,-34.6991409215397]}",0101000020E6100000D7F7659D3D234DC07CA720737D5941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2744641360105,-34.7002197130083]}",0101000020E6100000810B0CA421234DC04CB1AFCCA05941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2735534607438,-34.70129075249]}",0101000020E610000017CDBFCC03234DC03F7737E5C35941C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2793951521235,-34.7341472677594]}",0101000020E610000002846838C3234DC0BCBCA489F85D41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.2813387749151,-34.731549805301]}",0101000020E6100000B7ADB2E802244DC0E2948C6CA35D41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3382058054452,-34.7500644008708]}",0101000020E61000002FDAEC534A2B4DC02AD13B1C026041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.337085412975,-34.7495319761106]}",0101000020E6100000D657649D252B4DC0C559EEA9F05F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3359208893827,-34.7489730151958]}",0101000020E610000091F8A874FF2A4DC024ED0659DE5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3350385156753,-34.7485383568448]}",0101000020E6100000E6DCC58AE22A4DC09639D91AD05F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.333611461852,-34.7479899984084]}",0101000020E6100000CF1CC7C7B32A4DC01A73E222BE5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3228593053807,-34.741811124644]}",0101000020E6100000E8E8267453294DC0D713BCAAF35E41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3240299658174,-34.7424813433649]}",0101000020E61000000A0E5DD079294DC03ED2EFA0095F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3251695516739,-34.7431696094003]}",0101000020E61000000E0CE7279F294DC0B0E0872E205F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3262685598312,-34.7438381911601]}",0101000020E61000000B180D2BC3294DC031460017365F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3273847210886,-34.7445179959154]}",0101000020E6100000912417BEE7294DC0C0DE9D5D4C5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3283384525717,-34.7450748552764]}",0101000020E610000043E891FE062A4DC0F13DE49C5E5F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3294017455287,-34.7457069017277]}",0101000020E61000003D251ED6292A4DC030A9E152735F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3305256633448,-34.7463798717733]}",0101000020E6100000FB4639AA4E2A4DC056D42960895F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3312663462496,-34.7468154189447]}",0101000020E610000022B485EF662A4DC00B42CCA5975F41C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3387271816641,-34.7513261143027]}",0101000020E6100000B7C18B695B2B4DC0CBC740742B6041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3382094410078,-34.7520907342699]}",0101000020E6100000DD296C724A2B4DC033A85982446041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3375497136081,-34.7531871398983]}",0101000020E6100000475C3AD4342B4DC0C6D0AA6F686041C0
Alineacion AT,"{""type"":""Point"",""coordinates"":[-58.3370183577253,-34.7540305557401]}",0101000020E6100000734AE46A232B4DC0558BC012846041C0
